time,node,load,active_sessions,cpu,mem,latency,lag1,lag2,hour,hour_sin,hour_cos
12.0,13.0,54.0,9.0,54.0,89.41837732160313,33.0,39.0,72.0,12.0,1.2246467991473532e-16,-1.0
17.0,13.0,17.0,5.0,17.0,82.07478005865103,17.0,54.0,39.0,12.0,1.2246467991473532e-16,-1.0
19.0,13.0,11.0,3.0,11.0,50.0,29.0,17.0,54.0,12.0,1.2246467991473532e-16,-1.0
21.0,13.0,84.0,10.0,84.0,46.138807429130004,38.0,11.0,17.0,12.0,1.2246467991473532e-16,-1.0
22.0,13.0,29.0,7.0,29.0,84.54301075268818,30.0,84.0,11.0,12.0,1.2246467991473532e-16,-1.0
31.0,13.0,52.0,9.0,52.0,79.47214076246334,30.0,29.0,84.0,12.0,1.2246467991473532e-16,-1.0
38.0,13.0,62.0,10.0,62.0,95.4789833822092,13.0,52.0,29.0,12.0,1.2246467991473532e-16,-1.0
41.0,13.0,85.0,10.0,85.0,32.697947214076244,11.0,62.0,52.0,12.0,1.2246467991473532e-16,-1.0
42.0,13.0,75.0,10.0,75.0,60.056207233626594,23.0,85.0,62.0,12.0,1.2246467991473532e-16,-1.0
44.0,13.0,29.0,4.0,29.0,36.41251221896383,31.0,75.0,85.0,12.0,1.2246467991473532e-16,-1.0
48.0,13.0,10.0,2.0,10.0,22.482893450635384,13.0,29.0,75.0,12.0,1.2246467991473532e-16,-1.0
48.0,13.0,73.0,8.0,73.0,26.600684261974582,47.0,10.0,29.0,12.0,1.2246467991473532e-16,-1.0
49.0,13.0,61.0,7.0,61.0,30.535190615835777,36.0,73.0,10.0,12.0,1.2246467991473532e-16,-1.0
50.0,13.0,22.713116727613375,8.0,18.827870036568026,95.62522714070322,8.0,61.0,73.0,12.0,1.2246467991473532e-16,-1.0
52.0,13.0,43.0,8.0,43.0,78.36021505376344,6.0,13.0,61.0,12.0,1.2246467991473532e-16,-1.0
52.0,13.0,36.0,7.0,36.0,76.99169110459432,21.0,43.0,13.0,12.0,1.2246467991473532e-16,-1.0
53.0,13.0,86.0,12.0,86.0,77.59042033235582,13.0,36.0,43.0,12.0,1.2246467991473532e-16,-1.0
59.0,13.0,63.0,8.0,63.0,38.51417399804497,48.0,86.0,36.0,12.0,1.2246467991473532e-16,-1.0
60.0,13.0,78.0,9.0,78.0,40.383675464320625,36.0,63.0,86.0,13.0,-0.2588190451025208,-0.9659258262890683
61.0,13.0,57.0,9.0,57.0,84.2741935483871,41.0,78.0,63.0,13.0,-0.2588190451025208,-0.9659258262890683
62.0,13.0,68.0,10.0,68.0,72.89833822091887,18.0,57.0,78.0,13.0,-0.2588190451025208,-0.9659258262890683
79.0,13.0,51.0,6.0,51.0,21.285434995112414,32.0,68.0,57.0,13.0,-0.2588190451025208,-0.9659258262890683
83.0,13.0,53.0,9.0,53.0,83.9442815249267,42.0,51.0,68.0,13.0,-0.2588190451025208,-0.9659258262890683
84.0,13.0,40.0,6.0,40.0,52.77370478983382,41.0,53.0,51.0,13.0,-0.2588190451025208,-0.9659258262890683
84.0,13.0,50.0,7.0,50.0,55.55962854349951,17.0,40.0,53.0,13.0,-0.2588190451025208,-0.9659258262890683
90.0,13.0,40.07950379376953,7.0,35.647702276261725,10.96894716755669,39.0,50.0,40.0,13.0,-0.2588190451025208,-0.9659258262890683
90.0,13.0,44.0,9.0,44.0,97.04301075268818,13.0,29.0,50.0,13.0,-0.2588190451025208,-0.9659258262890683
90.0,13.0,31.0,4.0,31.0,34.20087976539589,22.0,44.0,29.0,13.0,-0.2588190451025208,-0.9659258262890683
94.0,13.0,56.0,6.0,56.0,11.779081133919844,45.0,31.0,44.0,13.0,-0.2588190451025208,-0.9659258262890683
99.0,13.0,80.0,11.0,80.0,60.043988269794724,17.0,56.0,31.0,13.0,-0.2588190451025208,-0.9659258262890683
103.0,13.0,48.0,6.0,48.0,27.908113391984358,7.0,80.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
115.0,13.0,26.964479572960936,8.0,22.97868774377656,76.90856797776698,40.0,48.0,80.0,13.0,-0.2588190451025208,-0.9659258262890683
115.0,13.0,66.0,7.0,66.0,18.71945259042033,13.0,17.0,48.0,13.0,-0.2588190451025208,-0.9659258262890683
117.0,13.0,35.0,6.0,35.0,55.62072336265884,41.0,66.0,17.0,13.0,-0.2588190451025208,-0.9659258262890683
120.0,13.0,40.0,8.0,40.0,94.56256109481916,9.0,35.0,66.0,14.0,-0.4999999999999997,-0.8660254037844388
122.0,13.0,25.0,6.0,25.0,74.9266862170088,17.0,40.0,35.0,14.0,-0.4999999999999997,-0.8660254037844388
122.0,13.0,77.0,11.0,77.0,85.202834799609,38.0,25.0,40.0,14.0,-0.4999999999999997,-0.8660254037844388
125.0,13.0,51.05320903377444,9.0,49.03192542026466,64.72900599865152,23.0,77.0,25.0,14.0,-0.4999999999999997,-0.8660254037844388
126.0,13.0,57.0,10.0,57.0,91.73998044965786,28.0,46.0,77.0,14.0,-0.4999999999999997,-0.8660254037844388
129.0,13.0,79.0,8.0,79.0,18.78054740957967,21.0,57.0,46.0,14.0,-0.4999999999999997,-0.8660254037844388
130.0,13.0,43.0,8.0,43.0,78.84897360703812,13.0,79.0,57.0,14.0,-0.4999999999999997,-0.8660254037844388
131.0,13.0,16.840093926294706,6.0,14.504056355776825,61.85461039554232,23.0,43.0,79.0,14.0,-0.4999999999999997,-0.8660254037844388
131.0,13.0,69.0,9.0,69.0,44.941348973607035,15.0,11.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
136.0,13.0,80.0,12.0,80.0,87.29227761485826,21.0,69.0,11.0,14.0,-0.4999999999999997,-0.8660254037844388
140.0,13.0,33.0,7.0,33.0,87.67106549364614,13.0,80.0,69.0,14.0,-0.4999999999999997,-0.8660254037844388
142.0,13.0,55.0,7.0,55.0,36.20478983382209,27.0,33.0,80.0,14.0,-0.4999999999999997,-0.8660254037844388
145.0,13.0,73.0,7.0,73.0,7.5391006842619745,37.0,55.0,33.0,14.0,-0.4999999999999997,-0.8660254037844388
148.0,13.0,34.0,7.0,34.0,73.27712609970675,44.0,73.0,55.0,14.0,-0.4999999999999997,-0.8660254037844388
157.0,13.0,59.0,7.0,59.0,23.582600195503424,7.0,34.0,73.0,14.0,-0.4999999999999997,-0.8660254037844388
158.0,13.0,34.19537271420229,9.0,30.117223628521373,94.59623315215208,27.0,59.0,34.0,14.0,-0.4999999999999997,-0.8660254037844388
158.0,13.0,65.0,7.0,65.0,14.87047898338221,19.0,24.0,59.0,14.0,-0.4999999999999997,-0.8660254037844388
165.0,13.0,45.0,7.0,45.0,56.96480938416423,28.0,65.0,24.0,14.0,-0.4999999999999997,-0.8660254037844388
1.0,14.0,32.0,4.0,32.0,24.144672531769306,20.0,32.0,32.0,12.0,1.2246467991473532e-16,-1.0
5.0,14.0,32.0,3.0,32.0,14.21065493646139,25.0,32.0,32.0,12.0,1.2246467991473532e-16,-1.0
5.0,14.0,81.0,12.0,81.0,89.56500488758553,6.0,32.0,32.0,12.0,1.2246467991473532e-16,-1.0
6.0,14.0,11.0,1.0,11.0,16.03128054740958,33.0,81.0,32.0,12.0,1.2246467991473532e-16,-1.0
19.0,14.0,48.0,6.0,48.0,41.935483870967744,20.0,11.0,81.0,12.0,1.2246467991473532e-16,-1.0
19.0,14.0,87.0,12.0,87.0,78.26246334310851,8.0,48.0,11.0,12.0,1.2246467991473532e-16,-1.0
22.0,14.0,35.0,5.0,35.0,42.5830889540567,10.0,87.0,48.0,12.0,1.2246467991473532e-16,-1.0
27.0,14.0,81.0,9.0,81.0,21.920821114369502,28.0,35.0,87.0,12.0,1.2246467991473532e-16,-1.0
30.0,14.0,26.0,5.0,26.0,51.2218963831867,13.0,81.0,35.0,12.0,1.2246467991473532e-16,-1.0
30.0,14.0,22.0,7.0,22.0,99.64565004887585,36.0,26.0,81.0,12.0,1.2246467991473532e-16,-1.0
32.0,14.0,23.0,3.0,23.0,15.444770283479961,14.0,22.0,26.0,12.0,1.2246467991473532e-16,-1.0
36.0,14.0,23.0,6.0,23.0,77.92033235581623,43.0,23.0,22.0,12.0,1.2246467991473532e-16,-1.0
43.0,14.0,74.0,11.0,74.0,80.16862170087975,10.0,23.0,23.0,12.0,1.2246467991473532e-16,-1.0
43.0,14.0,40.0,4.0,40.0,8.027859237536656,31.0,74.0,23.0,12.0,1.2246467991473532e-16,-1.0
45.0,14.0,54.0,5.0,54.0,9.811827956989246,34.0,40.0,74.0,12.0,1.2246467991473532e-16,-1.0
47.0,14.0,34.0,7.0,34.0,85.77712609970675,34.0,54.0,40.0,12.0,1.2246467991473532e-16,-1.0
48.0,14.0,56.0,7.0,56.0,38.465298142717494,23.0,34.0,54.0,12.0,1.2246467991473532e-16,-1.0
55.0,14.0,20.0,4.0,20.0,45.07575757575758,9.0,56.0,34.0,12.0,1.2246467991473532e-16,-1.0
56.0,14.0,41.0,4.0,41.0,12.438905180840665,19.0,20.0,56.0,12.0,1.2246467991473532e-16,-1.0
56.0,14.0,87.0,10.0,87.0,37.70772238514174,40.0,41.0,20.0,12.0,1.2246467991473532e-16,-1.0
61.0,14.0,16.044788574790882,3.0,14.42687314487453,29.35496332825457,12.0,87.0,41.0,13.0,-0.2588190451025208,-0.9659258262890683
62.0,14.0,29.0,6.0,29.0,69.51368523949169,33.0,12.0,87.0,13.0,-0.2588190451025208,-0.9659258262890683
63.0,14.0,57.0,6.0,57.0,7.80791788856305,31.0,29.0,12.0,13.0,-0.2588190451025208,-0.9659258262890683
63.0,14.0,11.0,4.0,11.0,69.37927663734116,26.0,57.0,29.0,13.0,-0.2588190451025208,-0.9659258262890683
71.0,14.0,41.0,5.0,41.0,32.93010752688172,33.0,11.0,57.0,13.0,-0.2588190451025208,-0.9659258262890683
79.0,14.0,40.0,5.0,40.0,21.774193548387096,38.0,41.0,11.0,13.0,-0.2588190451025208,-0.9659258262890683
80.0,14.0,18.0,4.0,18.0,54.17888563049853,48.0,40.0,41.0,13.0,-0.2588190451025208,-0.9659258262890683
82.0,14.0,17.0,6.0,17.0,91.4345063538612,26.0,18.0,40.0,13.0,-0.2588190451025208,-0.9659258262890683
88.0,14.0,69.0,8.0,69.0,26.417399804496576,15.0,17.0,18.0,13.0,-0.2588190451025208,-0.9659258262890683
92.0,14.0,54.0,9.0,54.0,80.02199413489735,29.0,69.0,17.0,13.0,-0.2588190451025208,-0.9659258262890683
99.0,14.0,46.0,8.0,46.0,71.8108504398827,32.0,54.0,69.0,13.0,-0.2588190451025208,-0.9659258262890683
101.0,14.0,59.0,6.0,59.0,16.397849462365592,28.0,46.0,54.0,13.0,-0.2588190451025208,-0.9659258262890683
108.0,14.0,59.0,9.0,59.0,62.34115347018573,19.0,59.0,46.0,13.0,-0.2588190451025208,-0.9659258262890683
112.0,14.0,27.0,6.0,27.0,77.66373411534701,38.0,59.0,59.0,13.0,-0.2588190451025208,-0.9659258262890683
114.0,14.0,22.0,3.0,22.0,35.54496578690127,25.0,27.0,59.0,13.0,-0.2588190451025208,-0.9659258262890683
119.0,14.0,63.0,8.0,63.0,40.5791788856305,23.0,22.0,27.0,13.0,-0.2588190451025208,-0.9659258262890683
126.0,14.0,74.0,8.0,74.0,27.73704789833822,6.0,63.0,22.0,14.0,-0.4999999999999997,-0.8660254037844388
134.0,14.0,65.0,10.0,65.0,88.37976539589442,34.0,74.0,63.0,14.0,-0.4999999999999997,-0.8660254037844388
135.0,14.0,36.081280355464756,8.0,32.84876821327885,48.149423188129205,34.0,65.0,74.0,14.0,-0.4999999999999997,-0.8660254037844388
136.0,14.0,63.0,8.0,63.0,41.91104594330401,24.0,28.0,65.0,14.0,-0.4999999999999997,-0.8660254037844388
137.0,14.0,18.670346064980727,4.0,16.802207638988435,33.686320244174105,14.0,63.0,28.0,14.0,-0.4999999999999997,-0.8660254037844388
138.0,14.0,79.0,12.0,79.0,86.14369501466275,41.0,14.0,63.0,14.0,-0.4999999999999997,-0.8660254037844388
144.0,14.0,43.0,5.0,43.0,29.91202346041056,48.0,79.0,14.0,14.0,-0.4999999999999997,-0.8660254037844388
152.0,14.0,79.0,10.0,79.0,52.468230694037146,13.0,43.0,79.0,14.0,-0.4999999999999997,-0.8660254037844388
155.0,14.0,88.0,10.0,88.0,27.248289345063537,33.0,79.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
158.0,14.0,73.0,10.0,73.0,59.51857282502444,24.0,88.0,79.0,14.0,-0.4999999999999997,-0.8660254037844388
159.0,14.0,78.0,11.0,78.0,74.86559139784946,7.0,73.0,88.0,14.0,-0.4999999999999997,-0.8660254037844388
162.0,14.0,59.80008815623305,10.0,53.88005289373983,17.7235543240768,8.0,78.0,73.0,14.0,-0.4999999999999997,-0.8660254037844388
162.0,14.0,59.0,7.0,59.0,38.660801564027366,12.0,45.0,78.0,14.0,-0.4999999999999997,-0.8660254037844388
162.0,14.0,24.0,5.0,24.0,55.266373411534694,27.0,59.0,45.0,14.0,-0.4999999999999997,-0.8660254037844388
164.0,14.0,50.0,5.0,50.0,12.41446725317693,30.0,24.0,59.0,14.0,-0.4999999999999997,-0.8660254037844388
165.0,14.0,66.0,8.0,66.0,40.469208211143695,25.0,50.0,24.0,14.0,-0.4999999999999997,-0.8660254037844388
2.0,15.0,48.0,8.0,48.0,80.5229716520039,15.0,48.0,48.0,12.0,1.2246467991473532e-16,-1.0
3.0,15.0,37.0,8.0,37.0,90.60361681329422,46.0,48.0,48.0,12.0,1.2246467991473532e-16,-1.0
4.0,15.0,24.0,4.0,24.0,48.10606060606061,39.0,37.0,48.0,12.0,1.2246467991473532e-16,-1.0
7.0,15.0,64.0,7.0,64.0,29.802052785923756,22.0,24.0,37.0,12.0,1.2246467991473532e-16,-1.0
8.0,15.0,11.0,5.0,11.0,86.10703812316716,15.0,64.0,24.0,12.0,1.2246467991473532e-16,-1.0
12.0,15.0,19.0,6.0,19.0,83.89540566959923,13.0,11.0,64.0,12.0,1.2246467991473532e-16,-1.0
17.0,15.0,65.0,9.0,65.0,67.7663734115347,39.0,19.0,11.0,12.0,1.2246467991473532e-16,-1.0
18.0,15.0,86.0,11.0,86.0,59.93401759530792,9.0,65.0,19.0,12.0,1.2246467991473532e-16,-1.0
23.0,15.0,28.0,7.0,28.0,88.62414467253177,44.0,86.0,65.0,12.0,1.2246467991473532e-16,-1.0
25.0,15.0,87.0,13.0,87.0,86.70576735092864,5.0,28.0,86.0,12.0,1.2246467991473532e-16,-1.0
33.0,15.0,78.0,11.0,78.0,82.79569892473118,21.0,87.0,28.0,12.0,1.2246467991473532e-16,-1.0
33.0,15.0,44.0,6.0,44.0,51.78396871945259,49.0,78.0,87.0,12.0,1.2246467991473532e-16,-1.0
36.0,15.0,87.0,10.0,87.0,30.009775171065495,31.0,44.0,78.0,12.0,1.2246467991473532e-16,-1.0
39.0,15.0,37.0,7.0,37.0,77.2238514173998,24.0,87.0,44.0,12.0,1.2246467991473532e-16,-1.0
42.0,15.0,73.0,10.0,73.0,61.96236559139785,6.0,37.0,87.0,12.0,1.2246467991473532e-16,-1.0
43.0,15.0,33.0,4.0,33.0,21.21212121212121,41.0,73.0,37.0,12.0,1.2246467991473532e-16,-1.0
45.0,15.0,36.0,4.0,36.0,8.162267839687194,9.0,33.0,73.0,12.0,1.2246467991473532e-16,-1.0
51.0,15.0,68.0,11.0,68.0,85.4227761485826,16.0,36.0,33.0,12.0,1.2246467991473532e-16,-1.0
51.0,15.0,22.0,3.0,22.0,34.31085043988269,14.0,68.0,36.0,12.0,1.2246467991473532e-16,-1.0
56.0,15.0,23.33749553737881,8.0,19.202497322427284,88.21368834202875,14.0,22.0,68.0,12.0,1.2246467991473532e-16,-1.0
57.0,15.0,61.0,8.0,61.0,42.22873900293255,15.0,13.0,22.0,12.0,1.2246467991473532e-16,-1.0
57.0,15.0,41.0,4.0,41.0,15.49364613880743,20.0,61.0,13.0,12.0,1.2246467991473532e-16,-1.0
58.0,15.0,76.0,11.0,76.0,78.78787878787878,36.0,41.0,61.0,12.0,1.2246467991473532e-16,-1.0
58.0,15.0,60.0,10.0,60.0,85.26392961876833,12.0,76.0,41.0,12.0,1.2246467991473532e-16,-1.0
60.0,15.0,54.0,6.0,54.0,13.147605083088953,29.0,60.0,76.0,13.0,-0.2588190451025208,-0.9659258262890683
66.0,15.0,75.0,11.0,75.0,85.74046920821115,21.0,54.0,60.0,13.0,-0.2588190451025208,-0.9659258262890683
66.0,15.0,15.0,3.0,15.0,30.86510263929619,28.0,75.0,54.0,13.0,-0.2588190451025208,-0.9659258262890683
68.0,15.0,24.0,6.0,24.0,72.36070381231671,34.0,15.0,75.0,13.0,-0.2588190451025208,-0.9659258262890683
68.0,15.0,73.0,7.0,73.0,8.687683284457478,25.0,24.0,15.0,13.0,-0.2588190451025208,-0.9659258262890683
72.0,15.0,48.0,7.0,48.0,52.12609970674487,14.0,73.0,24.0,13.0,-0.2588190451025208,-0.9659258262890683
72.0,15.0,62.0,7.0,62.0,18.878299120234605,21.0,48.0,73.0,13.0,-0.2588190451025208,-0.9659258262890683
79.0,15.0,17.0,6.0,17.0,91.48338220918866,13.0,62.0,48.0,13.0,-0.2588190451025208,-0.9659258262890683
89.0,15.0,50.0,7.0,50.0,56.24389051808406,19.0,17.0,62.0,13.0,-0.2588190451025208,-0.9659258262890683
91.0,15.0,83.0,9.0,83.0,19.7702834799609,19.0,50.0,17.0,13.0,-0.2588190451025208,-0.9659258262890683
98.0,15.0,70.0,7.0,70.0,16.141251221896383,13.0,83.0,50.0,13.0,-0.2588190451025208,-0.9659258262890683
105.0,15.0,67.0,11.0,67.0,92.43646138807429,28.0,70.0,83.0,13.0,-0.2588190451025208,-0.9659258262890683
107.0,15.0,40.88968950808126,10.0,36.93381370484876,100.0,38.0,67.0,70.0,13.0,-0.2588190451025208,-0.9659258262890683
107.0,15.0,81.0,9.0,81.0,23.09384164222874,37.0,31.0,67.0,13.0,-0.2588190451025208,-0.9659258262890683
108.0,15.0,74.0,10.0,74.0,56.427174975562075,23.0,81.0,31.0,13.0,-0.2588190451025208,-0.9659258262890683
112.0,15.0,22.721909003795744,5.0,18.833145402277445,31.772439065838924,27.0,74.0,81.0,13.0,-0.2588190451025208,-0.9659258262890683
119.0,15.0,27.542628568335125,6.0,22.525577141001072,27.194470782172758,34.0,13.0,74.0,13.0,-0.2588190451025208,-0.9659258262890683
124.0,15.0,24.023388266872917,7.0,18.81403296012375,43.295865570678785,28.0,15.0,13.0,14.0,-0.4999999999999997,-0.8660254037844388
135.0,15.0,66.0,8.0,66.0,40.89687194525904,45.0,11.0,15.0,14.0,-0.4999999999999997,-0.8660254037844388
150.0,15.0,37.0,6.0,37.0,58.162267839687196,15.0,66.0,11.0,14.0,-0.4999999999999997,-0.8660254037844388
151.0,15.0,67.0,7.0,67.0,8.88318670576735,47.0,37.0,66.0,14.0,-0.4999999999999997,-0.8660254037844388
152.0,15.0,75.0,12.0,75.0,97.17741935483872,47.0,67.0,37.0,14.0,-0.4999999999999997,-0.8660254037844388
153.0,15.0,68.0,9.0,68.0,52.17497556207233,39.0,75.0,67.0,14.0,-0.4999999999999997,-0.8660254037844388
159.0,15.0,29.210578424079813,6.0,24.72634705444789,22.800458153600644,22.0,68.0,75.0,14.0,-0.4999999999999997,-0.8660254037844388
159.0,15.0,23.0,3.0,23.0,29.77761485826002,18.0,18.0,68.0,14.0,-0.4999999999999997,-0.8660254037844388
159.0,15.0,70.0,11.0,70.0,91.49560117302052,41.0,23.0,18.0,14.0,-0.4999999999999997,-0.8660254037844388
161.0,15.0,85.0,11.0,85.0,59.76295210166178,13.0,70.0,23.0,14.0,-0.4999999999999997,-0.8660254037844388
163.0,15.0,71.0,7.0,71.0,16.41006842619746,47.0,85.0,70.0,14.0,-0.4999999999999997,-0.8660254037844388
164.0,15.0,35.562305929044996,6.0,31.737383557427,30.38894974209698,21.0,71.0,85.0,14.0,-0.4999999999999997,-0.8660254037844388
3.0,16.0,36.0,4.0,36.0,26.89393939393939,14.0,36.0,36.0,12.0,1.2246467991473532e-16,-1.0
4.0,16.0,11.0,2.0,11.0,23.692570869990227,44.0,36.0,36.0,12.0,1.2246467991473532e-16,-1.0
4.0,16.0,49.0,6.0,49.0,28.323558162267844,42.0,11.0,36.0,12.0,1.2246467991473532e-16,-1.0
5.0,16.0,52.0,8.0,52.0,67.61974584555229,45.0,49.0,11.0,12.0,1.2246467991473532e-16,-1.0
11.0,16.0,57.0,8.0,57.0,62.035679374389055,25.0,52.0,49.0,12.0,1.2246467991473532e-16,-1.0
13.0,16.0,66.0,8.0,66.0,31.92815249266862,10.0,57.0,52.0,12.0,1.2246467991473532e-16,-1.0
14.0,16.0,86.0,13.0,86.0,91.38563049853371,18.0,66.0,57.0,12.0,1.2246467991473532e-16,-1.0
16.0,16.0,65.0,9.0,65.0,66.75219941348973,13.0,86.0,66.0,12.0,1.2246467991473532e-16,-1.0
16.0,16.0,85.0,11.0,85.0,53.00586510263929,41.0,65.0,86.0,12.0,1.2246467991473532e-16,-1.0
18.0,16.0,44.0,5.0,44.0,15.970185728250245,25.0,85.0,65.0,12.0,1.2246467991473532e-16,-1.0
20.0,16.0,53.0,8.0,53.0,55.3030303030303,35.0,44.0,85.0,12.0,1.2246467991473532e-16,-1.0
34.0,16.0,85.0,10.0,85.0,36.44916911045944,17.0,53.0,44.0,12.0,1.2246467991473532e-16,-1.0
35.0,16.0,19.0,4.0,19.0,44.36705767350929,27.0,85.0,53.0,12.0,1.2246467991473532e-16,-1.0
38.0,16.0,34.0,4.0,34.0,21.26099706744868,39.0,19.0,85.0,12.0,1.2246467991473532e-16,-1.0
47.0,16.0,11.0,5.0,11.0,78.1524926686217,36.0,34.0,19.0,12.0,1.2246467991473532e-16,-1.0
66.0,16.0,72.0,11.0,72.0,77.16275659824046,43.0,11.0,34.0,13.0,-0.2588190451025208,-0.9659258262890683
70.0,16.0,37.0,4.0,37.0,7.526881720430108,19.0,72.0,11.0,13.0,-0.2588190451025208,-0.9659258262890683
79.0,16.0,44.0,8.0,44.0,76.46627565982405,28.0,37.0,72.0,13.0,-0.2588190451025208,-0.9659258262890683
86.0,16.0,56.0,9.0,56.0,82.3069403714565,31.0,44.0,37.0,13.0,-0.2588190451025208,-0.9659258262890683
87.0,16.0,68.0,8.0,68.0,33.85874877810362,29.0,56.0,44.0,13.0,-0.2588190451025208,-0.9659258262890683
94.0,16.0,29.0,4.0,29.0,38.917399804496576,34.0,68.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
95.0,16.0,25.449626911809652,5.0,23.66977614708579,44.97388791037391,8.0,29.0,68.0,13.0,-0.2588190451025208,-0.9659258262890683
101.0,16.0,81.0,8.0,81.0,7.111436950146628,47.0,21.0,29.0,13.0,-0.2588190451025208,-0.9659258262890683
105.0,16.0,21.590704453475343,5.0,16.954422672085204,24.247718731536764,30.0,81.0,21.0,13.0,-0.2588190451025208,-0.9659258262890683
110.0,16.0,50.0,5.0,50.0,17.85190615835777,45.0,10.0,81.0,13.0,-0.2588190451025208,-0.9659258262890683
112.0,16.0,19.0,2.0,19.0,20.68670576735093,21.0,50.0,10.0,13.0,-0.2588190451025208,-0.9659258262890683
115.0,16.0,74.0,11.0,74.0,73.28934506353862,48.0,19.0,50.0,13.0,-0.2588190451025208,-0.9659258262890683
119.0,16.0,68.0,7.0,68.0,13.440860215053762,44.0,74.0,19.0,13.0,-0.2588190451025208,-0.9659258262890683
120.0,16.0,80.0,9.0,80.0,30.90175953079179,25.0,68.0,74.0,14.0,-0.4999999999999997,-0.8660254037844388
123.0,16.0,35.0,5.0,35.0,38.758553274682306,12.0,80.0,68.0,14.0,-0.4999999999999997,-0.8660254037844388
125.0,16.0,88.0,11.0,88.0,58.56549364613881,33.0,35.0,80.0,14.0,-0.4999999999999997,-0.8660254037844388
128.0,16.0,29.668759974305594,8.0,27.801255984583356,79.48236224974178,43.0,88.0,35.0,14.0,-0.4999999999999997,-0.8660254037844388
131.0,16.0,59.0,6.0,59.0,15.053763440860216,16.0,25.0,88.0,14.0,-0.4999999999999997,-0.8660254037844388
132.0,16.0,41.0,6.0,41.0,47.886119257087,25.0,59.0,25.0,14.0,-0.4999999999999997,-0.8660254037844388
133.0,16.0,63.0,9.0,63.0,67.79081133919843,20.0,41.0,59.0,14.0,-0.4999999999999997,-0.8660254037844388
135.0,16.0,55.0,6.0,55.0,28.066959921798627,25.0,63.0,41.0,14.0,-0.4999999999999997,-0.8660254037844388
135.0,16.0,14.0,6.0,14.0,98.68035190615836,21.0,55.0,63.0,14.0,-0.4999999999999997,-0.8660254037844388
139.0,16.0,79.0,10.0,79.0,53.054740957966764,10.0,14.0,55.0,14.0,-0.4999999999999997,-0.8660254037844388
139.0,16.0,32.0,3.0,32.0,6.781524926686217,39.0,79.0,14.0,14.0,-0.4999999999999997,-0.8660254037844388
140.0,16.0,24.0,5.0,24.0,71.38318670576736,45.0,32.0,79.0,14.0,-0.4999999999999997,-0.8660254037844388
145.0,16.0,23.0,6.0,23.0,80.87732160312805,21.0,24.0,32.0,14.0,-0.4999999999999997,-0.8660254037844388
147.0,16.0,45.0,6.0,45.0,43.52394916911046,13.0,23.0,24.0,14.0,-0.4999999999999997,-0.8660254037844388
152.0,16.0,70.0,8.0,70.0,24.18132942326491,19.0,45.0,23.0,14.0,-0.4999999999999997,-0.8660254037844388
160.0,16.0,31.0,7.0,31.0,97.07966764418377,23.0,70.0,45.0,14.0,-0.4999999999999997,-0.8660254037844388
160.0,16.0,63.0,10.0,63.0,79.76539589442815,42.0,31.0,70.0,14.0,-0.4999999999999997,-0.8660254037844388
162.0,16.0,84.0,9.0,84.0,21.17546432062561,15.0,63.0,31.0,14.0,-0.4999999999999997,-0.8660254037844388
162.0,16.0,77.0,10.0,77.0,59.860703812316714,16.0,84.0,63.0,14.0,-0.4999999999999997,-0.8660254037844388
165.0,16.0,80.0,9.0,80.0,36.29032258064516,11.0,77.0,84.0,14.0,-0.4999999999999997,-0.8660254037844388
0.0,17.0,24.0,5.0,24.0,54.43548387096774,16.0,24.0,24.0,12.0,1.2246467991473532e-16,-1.0
4.0,17.0,69.0,11.0,69.0,90.37145650048876,37.0,24.0,24.0,12.0,1.2246467991473532e-16,-1.0
12.0,17.0,78.0,9.0,78.0,26.209677419354836,5.0,69.0,24.0,12.0,1.2246467991473532e-16,-1.0
13.0,17.0,75.0,11.0,75.0,79.59433040078201,19.0,78.0,69.0,12.0,1.2246467991473532e-16,-1.0
15.0,17.0,22.0,4.0,22.0,43.63391984359726,22.0,75.0,78.0,12.0,1.2246467991473532e-16,-1.0
22.0,17.0,25.0,7.0,25.0,92.57086999022482,47.0,22.0,75.0,12.0,1.2246467991473532e-16,-1.0
25.0,17.0,38.0,8.0,38.0,93.43841642228739,31.0,25.0,22.0,12.0,1.2246467991473532e-16,-1.0
28.0,17.0,44.0,6.0,44.0,43.340664711632456,26.0,38.0,25.0,12.0,1.2246467991473532e-16,-1.0
30.0,17.0,16.0,3.0,16.0,39.613880742913,5.0,44.0,38.0,12.0,1.2246467991473532e-16,-1.0
34.0,17.0,76.0,10.0,76.0,65.53030303030303,13.0,16.0,44.0,12.0,1.2246467991473532e-16,-1.0
38.0,17.0,47.0,5.0,47.0,24.511241446725318,14.0,76.0,16.0,12.0,1.2246467991473532e-16,-1.0
41.0,17.0,22.0,5.0,22.0,58.345552297165206,11.0,47.0,76.0,12.0,1.2246467991473532e-16,-1.0
44.0,17.0,45.0,7.0,45.0,57.62463343108505,26.0,22.0,47.0,12.0,1.2246467991473532e-16,-1.0
47.0,17.0,67.0,10.0,67.0,70.4789833822092,24.0,45.0,22.0,12.0,1.2246467991473532e-16,-1.0
51.0,17.0,59.0,9.0,59.0,66.50782013685239,10.0,67.0,45.0,12.0,1.2246467991473532e-16,-1.0
